INSPECTION_NUMBER|ESTABLISHMENT_NAME|CITY|STATE|ZIP_CODE|SIC_CODE|NAICS_CODE|SAMPLING_NUMBER|OFFICE_ID|DATE_SAMPLED|DATE_REPORTED|EIGHT_HR_TWA_CALC|LAB_NUMBER|FIELD_NUMBER|SAMPLE_TYPE|BLANK_SAMPLE|TIME_SAMPLED|AIR_VOLUME_SAMPLED|SAMPLE_WEIGHT|IMIS_SUBSTANCE_CODE|SUBSTANCE|SAMPLE_RESULT|UNIT_OF_MEASUREMENT|QUALIFIER
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||0720|Cobalt, Metal, Dust and Fume (as Co)|< 2.50|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||0731|Copper Fume (as Cu)|< 0.00367|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||0731|Copper Fume (as Cu)|< 2.50|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||0730|Copper Dusts and Mists (as Cu)|< 0.00367|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||0730|Copper Dusts and Mists (as Cu)|< 2.50|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||Z100|Zinc|< 0.0367|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||Z100|Zinc|< 25.0|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||0230|Antimony and Compounds (as Sb)|< 0.0367|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||0230|Antimony and Compounds (as Sb)|< 25.0|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||0685|Chromium, Metal and Insoluble Salts|< 0.0147|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||0685|Chromium, Metal and Insoluble Salts|< 10.0|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||1620|Manganese Fume (as Mn)|0.0118|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||1620|Manganese Fume (as Mn)|< 2.50|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||1520|Iron Oxide Fume|0.186|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||1520|Iron Oxide Fume|< 35.7|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||1591|Lead, Inorganic (as Pb)|< 0.00735|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||1591|Lead, Inorganic (as Pb)|< 5.00|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||2571|Vanadium fume (as V2O5)|< 0.00393|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||2571|Vanadium fume (as V2O5)|< 2.68|X|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48603|4|P|N|332|680.6||2610|Zinc Oxide Fume|< 0.0457|M|
1823339|QSI Environmental & Industrial Fabricators, Inc.|MOBILE|AL|36609||332312|472494-OIS|418600|2025-May-09|2025-Jun-05|Y|48604|BLANK||Y||||2610|Zinc Oxide Fume|< 31.1|X|
1824415|The Broaster Company| BELOIT|WI|53511||333318|473876|523300|2025-Jun-03|2025-Jun-06|N|F56319|W-1|W|N||||0689|Chromium (VI) - TWA|0|X|ND
1824415|The Broaster Company| BELOIT|WI|53511||333318|473876|523300|2025-Jun-03|2025-Jun-06|N|F56320|W-2|W|N||||0689|Chromium (VI) - TWA|0|X|ND
1824415|The Broaster Company| BELOIT|WI|53511||333318|473876|523300|2025-Jun-03|2025-Jun-06|N|F56321|W-3|W|N||||0689|Chromium (VI) - TWA|0|X|ND
1824415|The Broaster Company| BELOIT|WI|53511||333318|473876|523300|2025-Jun-03|2025-Jun-06|N|F56322|W-4|W|N||||0689|Chromium (VI) - TWA|0|X|ND
1824415|The Broaster Company| BELOIT|WI|53511||333318|473876|523300|2025-Jun-03|2025-Jun-06|N|F56323|B-1|W|Y||||0689|Chromium (VI) - TWA|0|X|ND-BLK
1806914|Jim Burnett Enterprises| PLAINVILLE|MA|2762||332999|473678|111400|2025-May-29|2025-Jun-06|N|F56296|SC1|P|N|187|366.1086||0689|Chromium (VI) - TWA|0|M|ND
1806914|Jim Burnett Enterprises| PLAINVILLE|MA|2762||332999|473678|111400|2025-May-29|2025-Jun-06|N|F56297|B1|P|Y||||0689|Chromium (VI) - TWA|0|X|ND-BLK
1827732|SAMCO Technologies, Inc.| BUFFALO|NY|14207||333318|473740|213600|2025-May-23|2025-Jun-06|N|F56312|T1|W|N||||0689|Chromium (VI) - TWA|0|X|ND
1827732|SAMCO Technologies, Inc.| BUFFALO|NY|14207||333318|473740|213600|2025-May-23|2025-Jun-06|N|F56313|T2|W|N||||0689|Chromium (VI) - TWA|0|X|ND
1827732|SAMCO Technologies, Inc.| BUFFALO|NY|14207||333318|473740|213600|2025-May-23|2025-Jun-06|N|F56314|BLANK|W|Y||||0689|Chromium (VI) - TWA|0|X|ND-BLK
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470929-OIS|523400|2025-Apr-17|2025-Jun-06|N|47411|03635H|P|N|468|819||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.105|M|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470929-OIS|523400|2025-Apr-17|2025-Jun-06|N|47411|03635H|P|N|468|819||9000|Silica, Respirable Crystalline (NEW)|< 0.0122|M|
1817493|United Contractors Midwest, Inc.|PEORIA|IL|61615||237310|470354-OIS|524500|2025-Apr-11|2025-Jun-06|Y|19576|SILUCM|B|N||||S105|Silica, Cristobalite (Total)|<1|%|
1817493|United Contractors Midwest, Inc.|PEORIA|IL|61615||237310|470354-OIS|524500|2025-Apr-11|2025-Jun-06|Y|19576|SILUCM|B|N||||S103|Silica (Quartz, Total)|10|%|
1814821|BM INTERNATIONAL BUILDERS, INC.|ARLINGTON HEIGHTS|IL|60005||238140|470167-OIS|524200|2025-Apr-01|2025-Jun-06|Y|19437|BM1|B|N||||S105|Silica, Cristobalite (Total)|<1|%|
1814821|BM INTERNATIONAL BUILDERS, INC.|ARLINGTON HEIGHTS|IL|60005||238140|470167-OIS|524200|2025-Apr-01|2025-Jun-06|Y|19437|BM1|B|N||||S103|Silica (Quartz, Total)|20|%|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470388-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19676|07344H|P|N|205|348.8895||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.246|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470388-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19677|07057H|P|N|147|250.1793||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.344|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470388-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19678|07341H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470389-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19678|07341H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470390-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19678|07341H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470388-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19676|07344H|P|N|205|348.8895||9000|Silica, Respirable Crystalline (NEW)|< 0.0287|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470388-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19677|07057H|P|N|147|250.1793||9000|Silica, Respirable Crystalline (NEW)|< 0.0400|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470388-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19678|07341H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470389-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19678|07341H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470390-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19678|07341H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470390-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19681|07278H|P|N|195|333.5085||9130|Particulates not otherwise regulated (Respirable Fraction)|0.612|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470390-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19682|07061H|P|N|166|283.9098||9130|Particulates not otherwise regulated (Respirable Fraction)|0.349|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470390-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19681|07278H|P|N|195|333.5085||9000|Silica, Respirable Crystalline (NEW)|< 0.0300|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470390-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19682|07061H|P|N|166|283.9098||9000|Silica, Respirable Crystalline (NEW)|< 0.0352|M|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470942-OIS|418600|2025-Apr-16|2025-Jun-06|N|47444|06159H|P|N|469|805.5544||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.107|M|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470942-OIS|418600|2025-Apr-16|2025-Jun-06|N|47444|06159H|P|N|469|805.5544||9000|Silica, Respirable Crystalline (NEW)|< 0.0124|M|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470944-OIS|418600|2025-Apr-16|2025-Jun-06|N|47446|05852H|P|N|423|741.3075||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.116|M|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470944-OIS|418600|2025-Apr-16|2025-Jun-06|N|47446|05852H|P|N|423|741.3075||9000|Silica, Respirable Crystalline (NEW)|< 0.0135|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470389-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19679|07279H|P|N|204|348.8196||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.247|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470389-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19680|07210H|P|N|152|259.9048||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.331|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470389-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19679|07279H|P|N|204|348.8196||9000|Silica, Respirable Crystalline (NEW)|< 0.0287|M|
1800993|Stauffer Concrete Products and Excavating, Inc.|WILKES BARRE|PA|18702||327390|470389-OIS|317700|2025-Apr-14|2025-Jun-06|Y|19680|07210H|P|N|152|259.9048||9000|Silica, Respirable Crystalline (NEW)|< 0.0385|M|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470929-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9135|Particulates not otherwise regulated (Total Dust)|< 0.0860|Y|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470770-OIS|523400|2025-Apr-17|2025-Jun-06|N|47207|00422H|P|N|397|801.94||9135|Particulates not otherwise regulated (Total Dust)|1.24|M|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470770-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9135|Particulates not otherwise regulated (Total Dust)|< 0.0860|Y|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470771-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9135|Particulates not otherwise regulated (Total Dust)|< 0.0860|Y|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470772-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9135|Particulates not otherwise regulated (Total Dust)|< 0.0860|Y|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470773-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9135|Particulates not otherwise regulated (Total Dust)|< 0.0860|Y|
1813107|CMV DEVELOPMENT LLC|ARLINGTON HEIGHTS|IL|60005||236116|470166-OIS|524200|2025-Mar-25|2025-Jun-06|Y|19436|CMV1|B|N||||S105|Silica, Cristobalite (Total)|<1|%|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470929-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470770-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470771-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470772-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1818558|Hawk Research Laboratories, LLC|MILWAUKEE|WI|53203||325510|470773-OIS|523400|2025-Apr-17|2025-Jun-06|Y|47208|03862H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1813107|CMV DEVELOPMENT LLC|ARLINGTON HEIGHTS|IL|60005||236116|470166-OIS|524200|2025-Mar-25|2025-Jun-06|Y|19436|CMV1|B|N||||S103|Silica (Quartz, Total)|20|%|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470943-OIS|418600|2025-Apr-16|2025-Jun-06|N|47445|04942H|P|N|462|786.3702||9130|Particulates not otherwise regulated (Respirable Fraction)|0.231|M|
1813402|Imperial Casting Co|BIRMINGHAM|AL|35203||331511|468867-OIS|418300|2025-Mar-25|2025-Jun-06|Y|49373|ICC01|B|N||||S105|Silica, Cristobalite (Total)|<1|%|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470943-OIS|418600|2025-Apr-16|2025-Jun-06|N|47445|04942H|P|N|462|786.3702||9000|Silica, Respirable Crystalline (NEW)|0.0251|M|
1813402|Imperial Casting Co|BIRMINGHAM|AL|35203||331511|468867-OIS|418300|2025-Mar-25|2025-Jun-06|Y|49373|ICC01|B|N||||S103|Silica (Quartz, Total)|30|%|
1817670|PYRAMID, LLC dba Classic Restoration|ARLINGTON HEIGHTS|IL|60005||238140|470407-OIS|524200|2025-Apr-11|2025-Jun-06|Y|19691|CR1|B|N||||S105|Silica, Cristobalite (Total)|<1|%|
1817670|PYRAMID, LLC dba Classic Restoration|ARLINGTON HEIGHTS|IL|60005||238140|470407-OIS|524200|2025-Apr-11|2025-Jun-06|Y|19692|CR2|B|N||||S105|Silica, Cristobalite (Total)|<1|%|
1817670|PYRAMID, LLC dba Classic Restoration|ARLINGTON HEIGHTS|IL|60005||238140|470407-OIS|524200|2025-Apr-11|2025-Jun-06|Y|19691|CR1|B|N||||S103|Silica (Quartz, Total)|10|%|
1817670|PYRAMID, LLC dba Classic Restoration|ARLINGTON HEIGHTS|IL|60005||238140|470407-OIS|524200|2025-Apr-11|2025-Jun-06|Y|19692|CR2|B|N||||S103|Silica (Quartz, Total)|<1|%|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470941-OIS|418600|2025-Apr-16|2025-Jun-06|N|47442|04961H|P|N|453|768.0162||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.112|M|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470941-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470942-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470943-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470944-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470945-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470941-OIS|418600|2025-Apr-16|2025-Jun-06|N|47442|04961H|P|N|453|768.0162||9000|Silica, Respirable Crystalline (NEW)|0.0542|M|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470941-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470942-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470943-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470944-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1817829|Hard Rock Stone & Tile, LLC|MOBILE|AL|36609||327991|470945-OIS|418600|2025-Apr-16|2025-Jun-06|Y|47443|06083H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1817665|Rubelio Jimenez dba Rubys Construction|ARLINGTON HEIGHTS|IL|60005||238160|470405-OIS|524200|2025-Apr-11|2025-Jun-06|Y|19687|RC1|B|N||||S105|Silica, Cristobalite (Total)|1|%|
1817665|Rubelio Jimenez dba Rubys Construction|ARLINGTON HEIGHTS|IL|60005||238160|470405-OIS|524200|2025-Apr-11|2025-Jun-06|Y|19688|RC2|B|N||||S105|Silica, Cristobalite (Total)|<1|%|
1817665|Rubelio Jimenez dba Rubys Construction|ARLINGTON HEIGHTS|IL|60005||238160|470405-OIS|524200|2025-Apr-11|2025-Jun-06|Y|19687|RC1|B|N||||S103|Silica (Quartz, Total)|7|%|
1817665|Rubelio Jimenez dba Rubys Construction|ARLINGTON HEIGHTS|IL|60005||238160|470405-OIS|524200|2025-Apr-11|2025-Jun-06|Y|19688|RC2|B|N||||S103|Silica (Quartz, Total)|10|%|
1817716|RLA Utilities LLC|CINCINNATI|OH|45246||237110|470409-OIS|522000|2025-Apr-14|2025-Jun-06|Y|19694|RLA1|B|N||||S105|Silica, Cristobalite (Total)|<1|%|
1817716|RLA Utilities LLC|CINCINNATI|OH|45246||237110|470409-OIS|522000|2025-Apr-14|2025-Jun-06|Y|19695|RLA2|B|N||||S105|Silica, Cristobalite (Total)|<1|%|
1817716|RLA Utilities LLC|CINCINNATI|OH|45246||237110|470409-OIS|522000|2025-Apr-14|2025-Jun-06|Y|19694|RLA1|B|N||||S103|Silica (Quartz, Total)|3|%|
1817716|RLA Utilities LLC|CINCINNATI|OH|45246||237110|470409-OIS|522000|2025-Apr-14|2025-Jun-06|Y|19695|RLA2|B|N||||S103|Silica (Quartz, Total)|10|%|
1810523|Florida Fabrication, Inc.|ORLANDO|FL|32801||332999|469880-OIS|419730|2025-Apr-01|2025-Jun-06|Y|19261|07118H|P|N|470|799||9135|Particulates not otherwise regulated (Total Dust)|0.665|M|
1810523|Florida Fabrication, Inc.|ORLANDO|FL|32801||332999|469880-OIS|419730|2025-Apr-01|2025-Jun-06|Y|19262|07211H||Y||||9135|Particulates not otherwise regulated (Total Dust)|< 0.0860|Y|
1810523|Florida Fabrication, Inc.|ORLANDO|FL|32801||332999|469880-OIS|419730|2025-Apr-01|2025-Jun-06|Y|19261|07118H|P|N|470|799||9000|Silica, Respirable Crystalline (NEW)|< 0.0125|M|
1810523|Florida Fabrication, Inc.|ORLANDO|FL|32801||332999|469880-OIS|419730|2025-Apr-01|2025-Jun-06|Y|19262|07211H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1816110|IMC Electrical, LLC|MOBILE|AL|36609||238210|469941-OIS|418600|2025-Apr-01|2025-Jun-06|Y|19313|06087H|P|N|490|831.481||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.103|M|
1816110|IMC Electrical, LLC|MOBILE|AL|36609||238210|469941-OIS|418600|2025-Apr-01|2025-Jun-06|Y|19314|06300H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1816110|IMC Electrical, LLC|MOBILE|AL|36609||238210|469941-OIS|418600|2025-Apr-01|2025-Jun-06|Y|19313|06087H|P|N|490|831.481||9000|Silica, Respirable Crystalline (NEW)|< 0.0120|M|
1816110|IMC Electrical, LLC|MOBILE|AL|36609||238210|469941-OIS|418600|2025-Apr-01|2025-Jun-06|Y|19314|06300H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1812464|Kennametal Inc|INDEPENDENCE|OH|44131||333515|469952-OIS|522300|2025-Apr-02|2025-Jun-06|N|19324|05981H|P|N|401|665.66||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.129|M|
1812464|Kennametal Inc|INDEPENDENCE|OH|44131||333515|469952-OIS|522300|2025-Apr-02|2025-Jun-06|Y|19325|05993H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1812464|Kennametal Inc|INDEPENDENCE|OH|44131||333515|469955-OIS|522300|2025-Apr-02|2025-Jun-06|Y|19325|05993H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1812464|Kennametal Inc|INDEPENDENCE|OH|44131||333515|469958-OIS|522300|2025-Apr-02|2025-Jun-06|Y|19325|05993H||Y||||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.0860|Y|
1812464|Kennametal Inc|INDEPENDENCE|OH|44131||333515|469952-OIS|522300|2025-Apr-02|2025-Jun-06|N|19324|05981H|P|N|401|665.66||9000|Silica, Respirable Crystalline (NEW)|< 0.0150|M|
1812464|Kennametal Inc|INDEPENDENCE|OH|44131||333515|469952-OIS|522300|2025-Apr-02|2025-Jun-06|Y|19325|05993H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1812464|Kennametal Inc|INDEPENDENCE|OH|44131||333515|469955-OIS|522300|2025-Apr-02|2025-Jun-06|Y|19325|05993H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1812464|Kennametal Inc|INDEPENDENCE|OH|44131||333515|469958-OIS|522300|2025-Apr-02|2025-Jun-06|Y|19325|05993H||Y||||9000|Silica, Respirable Crystalline (NEW)|< 0.0100|Y|
1807100|Granix, Inc.|HUNT VALLEY|MD|21031||327991|470118-OIS|352420|2025-Apr-08|2025-Jun-06|Y|19423|07089E|P|N|465|790.5||9130|Particulates not otherwise regulated (Respirable Fraction)|0.114|M|
1807100|Granix, Inc.|HUNT VALLEY|MD|21031||327991|470130-OIS|352420|2025-Apr-08|2025-Jun-06|N|19435|07093E|P|N|15|25.5||9130|Particulates not otherwise regulated (Respirable Fraction)|< 3.37|M|
1807100|Granix, Inc.|HUNT VALLEY|MD|21031||327991|470118-OIS|352420|2025-Apr-08|2025-Jun-06|Y|19423|07089E|P|N|465|790.5||9000|Silica, Respirable Crystalline (NEW)|0.0148|M|
1807100|Granix, Inc.|HUNT VALLEY|MD|21031||327991|470130-OIS|352420|2025-Apr-08|2025-Jun-06|N|19435|07093E|P|N|15|25.5||9000|Silica, Respirable Crystalline (NEW)|< 0.392|M|
1801963|GMD CHICAGO, INC.|ARLINGTON HEIGHTS|IL|60005||423320|472842-OIS|524200|2025-May-14|2025-Jun-06|N|48897|07151H|P|N|442|751.4||9130|Particulates not otherwise regulated (Respirable Fraction)|< 0.114|M|
1801963|GMD CHICAGO, INC.|ARLINGTON HEIGHTS|IL|60005||423320|472842-OIS|524200|2025-May-14|2025-Jun-06|N|48897|07151H|P|N|442|751.4||9000|Silica, Respirable Crystalline (NEW)|0.0144|M|
